"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"488",35552,4477423.77807032,1855880.55017935,3587500.73243486,738519.04081631,4396107.29184729,1566373.59592905,4349445.7950081,476261.224994653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",35625,4480917.84833441,1859009.48127892,3594750.04892337,739477.490845918,4404678.51473171,1568921.70650934,4358389.28914657,476418.973959683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",35698,4481025.45531707,1860642.04170961,3601445.41078181,739744.437941222,4412101.92251076,1570159.45964118,4366451.00724687,476201.817036634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",35771,4490015.97890101,1863347.05414296,3609141.01061573,740852.567236406,4421158.20105135,1572433.48271159,4377472.39809072,477317.436419481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",35844,4512426.59832732,1869746.30205133,3618632.59471815,743963.024833404,4432810.25701485,1578030.43298988,4389695.92966239,480107.662742749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",35917,4523775.49399714,1875097.72002027,3626873.68243847,746156.885009008,4442496.25938209,1582595.23123136,4398559.59857195,481183.873498988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",35990,4527267.35956347,1878227.40058627,3634124.01573847,747115.904519367,4451067.26233704,1585146.47091032,4407503.6208333,481342.048938868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",36063,4527365.38491187,1879854.12767559,3640815.59339616,747384.507740836,4458489.92875872,1586382.45653493,4415563.67406195,481123.798412535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",36136,4536383.15697101,1882566.6505788,3648514.17736116,748495.074066405,4467550.67028567,1588661.97660288,4426590.76680779,482242.793117822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",36209,4558700.42144295,1888946.24026558,3657994.88767965,751594.214099531,4479181.01322676,1594243.05683198,4438795.41447686,485019.607198132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",36282,4570350.54572847,1894357.21515646,3666288.26403941,753822.457179919,4488931.41359545,1598860.85432798,4447721.23693342,486135.471160022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",36355,4572928.1810484,1897309.1977378,3673419.04032077,754676.898625441,4497301.34114758,1601250.67309147,4456466.82130858,486162.256934119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",36428,4575743.81500652,1899442.34860393,3680466.43559798,755250.70439243,4505314.54983035,1602946.15111051,4465151.62234138,486335.411276685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
