"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"132",9564,1661.29582146626,1666.88924483166,1553.93951836171,1567.02503735285,1658.62001054244,1666.56411045062,1670.58030160038,1696.44282283948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",9637,1663.06810997225,1668.55260381936,1555.84139322207,1568.67237292884,1660.42280864888,1668.21231779878,1672.7721434634,1698.1729587414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",9710,1664.80591371073,1670.18359756417,1557.70626182791,1570.2876481434,1662.19052833928,1669.82845472061,1674.92129903724,1699.86755106203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",9783,1666.5099036781,1671.78285582127,1559.53484424177,1571.87148748408,1663.9238521611,1671.4131452349,1677.02860181924,1701.52737543836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",9856,1668.18073781466,1673.35099609223,1561.32784651483,1573.42450322326,1665.62344938094,1672.96700121843,1679.09486886447,1703.15318865657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",9929,1669.81906125865,1674.88862386339,1563.08596095973,1574.94729566198,1667.28997624301,1674.49062264219,1681.12090112284,1704.74572918701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",10002,1671.4255065954,1676.39633283972,1564.80986641783,1576.44045336848,1668.92407622244,1675.98459780308,1683.10748376845,1706.30571770109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",10075,1673.00069410152,1677.87470517399,1566.50022852147,1577.90455341151,1670.52638027379,1677.44950355106,1685.0553865212,1707.83385757109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",10148,1674.54523198443,1679.3243116916,1568.157699951,1579.34016158868,1672.09750707465,1678.88590551187,1686.9653639611,1709.33083535323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",10221,1676.05971661719,1680.74571211096,1569.78292068681,1580.74783264982,1673.63806326454,1680.29435830544,1688.83815583534,1710.79732125492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",10294,1677.5447327688,1682.1394552596,1571.37651825653,1582.12811051571,1675.14864367912,1681.67540576,1690.67448735849,1712.23396958657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",10367,1679.00085382992,1683.50607928611,1572.93910797731,1583.48152849214,1676.62983157988,1683.02958112215,1692.47506950593,1713.64141919864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",10440,1680.42864203436,1684.8461118679,1574.47129319345,1584.8086094795,1678.08219887936,1684.35740726267,1694.24059930078,1715.02029390454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",10513,1681.82864867608,1686.16007041498,1575.97366550939,1586.10986617796,1679.50630636194,1685.65939687844,1695.97176009445,1716.37120288972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",10586,1683.20141432211,1687.4484622697,1577.44680501818,1587.38580128844,1680.90270390042,1686.93605269041,1697.66922184108,1717.69474110773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",10659,1684.54746902126,1688.71178490266,1578.89128052542,1588.63690770943,1682.27193066829,1688.18786763772,1699.33364136595,1718.99148966348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",10732,1685.86733250876,1689.95052610481,1580.30764976898,1589.86366872971,1683.61451534792,1689.415325068,1700.96566262809,1720.26201618433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",10805,1687.16151440698,1691.16516417578,1581.6964596343,1591.06655821721,1684.93097633472,1690.61889892401,1702.56591697726,1721.50687517942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",10878,1688.43051442217,1692.35616810855,1583.05824636559,1592.24604080392,1686.22182193728,1691.79905392665,1704.13502340534,1722.72660838764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",10951,1689.67482253739,1693.52399777055,1584.39353577291,1593.40257206713,1687.48755057365,1692.95624575441,1705.67358879249,1723.92174511473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",11024,1690.89491920175,1694.66910408121,1585.70284343518,1594.53659870698,1688.72865096376,1694.09092121926,1707.18220814793,1725.0928025598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",11097,1692.09127551591,1695.7919291861,1586.98667489926,1595.64855872034,1689.94560231818,1695.20351843924,1708.66146484578,1726.24028613173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",11170,1693.26435341394,1696.89290662761,1588.24552587516,1596.73888157134,1691.13887452307,1696.29446700757,1710.11193085585,1727.36468975584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",11243,1694.4146058417,1697.97246151237,1589.47988242747,1597.80798835834,1692.3089283217,1697.36418815857,1711.53416696962,1728.4664961711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",11316,1695.54247693178,1699.03101067538,1590.69022116301,1598.85629197763,1693.45621549228,1698.41309493027,1712.92872302155,1729.54617721822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",11389,1696.64840217489,1700.06896284098,1591.87700941489,1599.88419728384,1694.58117902243,1699.44159232389,1714.29613810572,1730.60419411908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",11462,1697.73280858811,1701.08671878062,1593.04070542292,1600.89210124714,1695.68425328022,1700.45007746026,1715.63694078808,1731.64099774764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",11535,1698.7961148797,1702.08467146767,1594.1817585106,1601.88039310737,1696.76586418192,1701.43893973312,1716.95164931421,1732.65702889271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",11608,1699.83873161079,1703.0632062291,1595.30060925856,1602.84945452501,1697.82642935638,1702.40856095945,1718.24077181291,1733.65271851286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",11681,1700.86106135393,1704.02270089427,1596.39768967472,1603.7996597291,1698.86635830635,1703.35931552698,1719.50480649558,1734.6284879838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",11754,1701.8634988485,1704.96352594084,1597.47342336109,1604.73137566244,1699.88605256657,1704.29157053863,1720.74424185151,1735.58474933836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",11827,1702.84643115312,1705.8860446378,1598.5282256773,1605.64496212381,1700.88590585882,1705.20568595438,1721.95955683921,1736.52190549943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",11900,1703.81023779514,1706.79061318575,1599.56250390102,1606.54077190736,1701.86630424392,1706.10201473016,1723.15122107382,1737.44035050612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",11973,1704.75529091715,1707.6775808544,1600.57665738519,1607.41915093925,1702.82762627082,1706.98090295416,1724.31969501082,1738.34046973328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",12046,1705.68195542066,1708.54729011747,1601.57107771224,1608.28043841158,1703.77024312275,1707.84268998048,1725.46543012587,1739.22264010472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",12119,1706.59058910704,1709.40007678491,1602.54614884528,1609.12496691382,1704.69451876056,1708.68770856017,1726.58886909115,1740.08723030017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",12192,1707.48154281563,1710.23627013254,1603.50224727634,1609.95306256149,1705.60081006321,1709.51628496966,1727.69044594808,1740.9346009565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",12265,1708.35516055923,1711.05619302924,1604.43974217176,1610.76504512238,1706.48946696561,1710.32873913678,1728.77058627659,1741.76510486298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",12338,1709.21177965691,1711.86016206156,1605.35899551472,1611.5612281403,1707.36083259373,1711.12538476427,1729.82970736103,1742.57908715121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",12411,1710.05173086427,1712.64848765599,1606.26036224503,1612.34191905635,1708.21524339705,1711.90652945095,1730.86821835264,1743.37688547953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",12484,1710.87533850116,1713.42147419882,1607.14419039615,1613.10741932778,1709.05302927852,1712.67247481042,1731.88652042893,1744.15883021237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",12557,1711.68292057686,1714.17942015367,1608.01082122958,1613.85802454468,1709.87451372192,1713.42351658756,1732.88500694976,1744.9252445945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",12630,1712.47478891295,1714.9226181767,1608.86058936666,1614.59402454425,1710.68001391673,1714.15994477274,1733.86406361036,1745.67644492053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",12703,1713.25124926361,1715.65135522966,1609.69382291772,1615.31570352288,1711.46984088066,1714.88204371375,1734.82406859127,1746.41274069968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",12776,1714.01260143376,1716.36591269067,1610.51084360879,1616.02334014601,1712.24429957969,1715.5900922256,1735.76539270536,1747.13443481601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",12849,1714.75913939477,1717.06656646285,1611.31196690587,1616.71720765589,1713.00368904588,1716.2843636982,1736.68839954186,1747.8418236843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",12922,1715.49115139799,1717.75358708085,1612.09750213665,1617.39757397715,1713.74830249275,1716.96512620189,1737.59344560757,1748.53519740172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",12995,1716.20892008606,1718.42723981535,1612.86775261003,1618.06470182041,1714.47842742858,1717.63264259097,1738.48088046528,1749.21483989528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",13068,1716.912722602,1719.08778477543,1613.62301573318,1618.71884878379,1715.19434576735,1718.28717060519,1739.35104686941,1749.88102906546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",13141,1717.60283069627,1719.73547700906,1614.36358312639,1619.36026745243,1715.89633393766,1718.92896296924,1740.20428089904,1750.53403692588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",13214,1718.27951083165,1720.37056660151,1615.08974073567,1619.98920549614,1716.58466298939,1719.55826749039,1741.04091208823,1751.17412973933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",13287,1718.94302428618,1720.99329877199,1615.80176894318,1620.60590576509,1717.25959869843,1720.17532715409,1741.86126355383,1751.80156815012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",13360,1719.59362725398,1721.60391396825,1616.49994267545,1621.21060638362,1717.92140166925,1720.78038021786,1742.66565212072,1752.416607313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",13433,1720.23157094425,1722.20264795951,1617.18453150956,1621.80354084226,1718.57032743553,1721.37366030328,1743.45438844465,1753.01949701863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",13506,1720.85710167818,1722.7897319274,1617.85579977723,1622.38493808794,1719.20662655885,1721.95539648614,1744.22777713257,1753.61048181587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",13579,1721.47046098411,1723.36539255533,1618.51400666686,1622.95502261242,1719.83054472543,1722.52581338495,1744.98611686068,1754.18980113081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",13652,1722.07188569081,1723.9298521159,1619.15940632363,1623.51401453903,1720.44232284097,1723.08513124764,1745.7297004901,1754.75768938271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",13725,1722.66160801885,1724.48332855682,1619.79224794765,1624.06212970769,1721.04219712369,1723.63356603662,1746.45881518031,1755.31437609705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",13798,1723.23985567033,1725.02603558502,1620.4127758901,1624.59957975829,1721.63039919554,1724.17132951213,1747.17374250031,1755.86008601558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",13871,1723.80685191677,1725.55818274917,1621.02122974769,1625.12657221245,1722.20715617161,1724.69862931406,1747.87475853765,1756.39503920365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",13944,1724.36281568534,1726.07997552058,1621.61784445507,1625.64331055364,1722.77269074785,1725.21566904207,1748.56213400529,1756.9194511547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",14017,1724.90796164335,1726.59161537255,1622.20285037561,1626.14999430582,1723.32722128705,1725.72264833424,1749.23613434637,1757.43353289229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",14090,1725.44250028119,1727.09329985819,1622.77647339033,1626.64681911047,1723.87096190313,1726.21976294413,1749.89701983694,1757.93749106936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",14163,1725.96663799357,1727.58522268663,1623.33893498508,1627.13397680215,1724.40412254384,1726.70720481637,1750.54504568666,1758.43152806516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",14236,1726.48057715922,1728.06757379787,1623.89045233613,1627.61165548264,1724.92690907183,1727.1851621608,1751.18046213753,1758.9158420797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",14309,1726.98451621902,1728.5405394361,1624.43123839395,1628.08003959351,1725.43952334412,1727.65381952509,1751.80351456069,1759.39062722586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",14382,1727.47864975266,1729.00430222164,1624.9615019655,1628.53930998741,1725.94216329002,1728.11335786604,1752.41444355135,1759.8560736192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",14455,1727.96316855373,1729.45904122138,1625.4814477948,1628.98964399789,1726.43502298761,1728.56395461944,1753.01348502182,1760.31236746566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",14528,1728.43825970341,1729.904932018,1625.99127664204,1629.43121550788,1726.91829273862,1729.00578376856,1753.60087029272,1760.75969114698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",14601,1728.90410664268,1730.34214677774,1626.49118536102,1629.86419501685,1727.39215914196,1729.43901591136,1754.17682618249,1761.19822330413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",14674,1729.3608892432,1730.77085431684,1626.98136697526,1630.28874970668,1727.85680516571,1729.86381832635,1754.74157509501,1761.62813891869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",14747,1729.8087838767,1731.19122016679,1627.46201075242,1630.70504350615,1728.31241021784,1730.28035503715,1755.29533510564,1762.04960939224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",14820,1730.24796348313,1731.60340663818,1627.93330227748,1631.11323715431,1728.75915021541,1730.68878687587,1755.83832004552,1762.46280262387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",14893,1730.67859763742,1732.00757288341,1628.39542352433,1631.51348826254,1729.19719765254,1731.08927154518,1756.37073958419,1762.86788308582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",14966,1731.10085261492,1732.40387495814,1628.84855292606,1631.90595137538,1729.62672166701,1731.48196367922,1756.89279931068,1763.26501189728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",15039,1731.51489145568,1732.79246588151,1629.29286544385,1632.29077803024,1730.04788810553,1731.86701490326,1757.40470081295,1763.65434689653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",15112,1731.92087402732,1733.17349569528,1629.72853263452,1632.66811681591,1730.46085958784,1732.24457389233,1757.90664175579,1764.03604271122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",15185,1732.3189570868,1733.54711152171,1630.15572271679,1633.03811342993,1730.86579556943,1732.61478642853,1758.39881595723,1764.41025082716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",15258,1732.70929434095,1733.9134576204,1630.57460063621,1633.40091073487,1731.26285240316,1732.97779545742,1758.88141346344,1764.77711965536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",15331,1733.09203650581,1734.27267544398,1630.98532812888,1633.75664881345,1731.65218339963,1733.3337411431,1759.35462062215,1765.13679459755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",15404,1733.46733136481,1734.62490369274,1631.38806378385,1634.10546502271,1732.03393888632,1733.68276092243,1759.81862015466,1765.48941811019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",15477,1733.83532382586,1734.97027836815,1631.78296310439,1634.44749404697,1732.4082662657,1734.02498955805,1760.27359122648,1765.83512976694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",15550,1734.19615597727,1735.30893282541,1632.17017856804,1634.78286794988,1732.77531007212,1734.36055919042,1760.71970951648,1766.17406631977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",15623,1734.54996714265,1735.64099782492,1632.54985968545,1635.11171622541,1733.1352120276,1734.68959938882,1761.15714728485,1766.50636175853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",15696,1734.89689393467,1735.96660158279,1632.92215305813,1635.43416584784,1733.48811109657,1735.01223720144,1761.58607343957,1766.83214736926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",15769,1735.23707030782,1736.28586982031,1633.28720243507,1635.7503413208,1733.83414353954,1735.32859720437,1762.00665360174,1767.15155179113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",15842,1735.57062761015,1736.59892581253,1633.6451487682,1636.06036472535,1734.17344296567,1735.63880154973,1762.41905016949,1767.46470107205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",15915,1735.89769463396,1736.90589043583,1633.99613026686,1636.3643557671,1734.50614038441,1735.94297001285,1762.82342238079,1767.77171872305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",15988,1736.21839766554,1737.20688221463,1634.34028245114,1636.66243182245,1734.83236425604,1736.24122003847,1763.21992637491,1768.07272577141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",16061,1736.53286053395,1737.50201736711,1634.67773820421,1636.9547079839,1735.1522405413,1736.53366678616,1763.60871525273,1768.36784081259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",16134,1736.84120465878,1737.79140985011,1635.00862782364,1637.24129710452,1735.46589275,1736.8204231747,1763.98993913593,1768.65718006097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",16207,1737.14354909709,1738.07517140312,1635.33307907168,1637.52230984147,1735.77344198876,1737.10159992576,1764.36374522492,1768.9408573995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",16280,1737.44001058935,1738.35341159144,1635.65121722465,1637.79785469877,1736.0750070077,1737.37730560658,1764.73027785574,1769.21898442815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",16353,1737.73070360452,1738.62623784846,1635.96316512122,1638.06803806921,1736.37070424635,1737.64764667195,1765.08967855579,1769.49167051141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",16426,1738.01574038427,1738.89375551717,1636.26904320995,1638.33296427538,1736.66064787858,1737.91272750528,1765.44208609848,1769.75902282455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",16499,1738.29523098626,1739.15606789082,1636.56896959569,1638.59273560999,1736.94494985669,1738.17265045891,1765.78763655686,1770.02114639906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",16572,1738.56928332671,1739.4132762528,1636.86306008529,1638.84745237536,1737.22371995465,1738.42751589364,1766.12646335617,1770.27814416689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",16645,1738.83800322201,1739.66547991575,1637.1514282322,1639.09721292214,1737.49706581046,1738.67742221745,1766.45869732533,1770.53011700385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",16718,1739.10149442961,1739.91277625992,1637.43418538041,1639.34211368729,1737.76509296772,1738.92246592356,1766.78446674753,1770.77716377197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",16791,1739.35985868806,1740.15526077074,1637.7114407074,1639.58224923133,1738.02790491642,1739.16274162761,1767.10389740974,1771.01938136101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",16864,1739.61319575633,1740.39302707571,1637.98330126629,1639.81771227482,1738.28560313284,1739.39834210426,1767.41711265127,1771.25686472896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",16937,1739.86160345229,1740.62616698058,1638.24987202719,1640.04859373421,1738.53828711875,1739.62935832297,1767.72423341146,1771.48970694173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",17010,1740.10517769047,1740.85477050471,1638.51125591774,1640.2749827569,1738.78605443987,1739.85587948313,1768.02537827632,1771.71799921195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",17083,1740.34401251916,1741.07892591594,1638.76755386283,1640.49696675567,1739.02900076349,1740.07799304852,1768.32066352439,1771.94183093694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",17156,1740.57820015666,1741.29871976459,1639.01886482355,1640.71463144246,1739.26721989542,1740.29578478108,1768.6102031716,1772.16128973583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",17229,1740.8078310269,1741.51423691689,1639.26528583548,1640.92806086143,1739.50080381623,1740.50933877399,1768.89410901532,1772.3764614859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",17302,1741.03299379438,1741.72556058778,1639.50691204607,1641.13733742142,1739.72984271677,1740.71873748419,1769.17249067751,1772.58743035809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",17375,1741.25377539837,1741.93277237304,1639.74383675142,1641.34254192781,1739.95442503295,1740.92406176418,1769.44545564711,1772.79427885185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",17448,1741.47026108651,1742.13595228075,1639.9761514323,1641.54375361365,1740.17463747992,1741.12539089324,1769.71310932148,1772.99708782913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",17521,1741.68253444771,1742.33517876222,1640.20394578946,1641.74105017032,1740.39056508557,1741.32280260807,1769.97555504715,1773.19593654768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",17594,1741.89067744442,1742.53052874228,1640.4273077783,1641.93450777746,1740.60229122331,1741.51637313279,1770.23289415969,1773.39090269364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",17667,1742.09477044429,1742.72207764896,1640.64632364277,1642.12420113247,1740.80989764431,1741.70617720836,1770.48522602289,1773.58206241348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",17740,1742.29489225119,1742.90989944266,1640.86107794873,1642.31020347927,1741.01346450903,1741.89228812145,1770.73264806709,1773.76949034515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",17813,1742.49112013565,1743.09406664465,1641.07165361658,1642.49258663663,1741.21307041819,1742.07477773272,1770.97525582682,1773.95325964868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",17886,1742.68352986469,1743.27465036509,1641.27813195324,1642.67142102589,1741.40879244313,1742.25371650462,1771.21314297768,1774.13344203608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",17959,1742.87219573106,1743.45172033053,1641.48059268362,1642.84677569813,1741.60070615554,1742.42917352853,1771.44640137253,1774.31010780059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",18032,1743.05719058195,1743.62534491076,1641.67911398135,1643.01871836087,1741.78888565665,1742.60121655147,1771.67512107695,1774.48332584534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",18105,1743.23858584711,1743.79559114528,1641.87377249896,1643.18731540418,1741.97340360586,1742.76991200226,1771.89939040402,1774.6531637114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",18178,1743.41645156642,1743.96252476913,1642.06464339752,1643.35263192634,1742.15433124878,1742.93532501716,1772.11929594841,1774.81968760526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",18251,1743.59085641693,1744.1262102383,1642.2518003756,1643.51473175895,1742.33173844473,1743.09751946502,1772.33492261984,1774.98296242567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",18324,1743.76186773942,1744.2867107546,1642.4353156978,1643.67367749159,1742.50569369373,1743.25655797196,1772.54635367585,1775.14305178998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",18397,1743.92955156433,1744.4440882901,1642.61526022258,1643.82953049599,1742.67626416294,1743.41250194552,1772.75367075395,1775.30001805992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",18470,1744.09397263733,1744.59840361101,1642.79170342966,1643.98235094973,1742.84351571259,1743.5654115984,1772.95695390318,1775.45392236679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",18543,1744.25519444427,1744.74971630116,1642.96471344686,1644.13219785946,1743.00751292144,1743.71534597168,1773.15628161494,1775.60482463619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",18616,1744.4132792357,1744.89808478505,1643.13435707636,1644.27912908369,1743.16831911167,1743.86236295765,1773.35173085338,1775.7527836122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",18689,1744.56828805091,1745.04356635032,1643.30069982054,1644.42320135513,1743.32599637337,1744.00651932213,1773.54337708509,1775.89785688107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",18762,1744.72028074154,1745.18621716995,1643.46380590723,1644.56447030262,1743.48060558847,1744.14787072642,1773.73129430821,1776.04010089438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",18835,1744.8693159946,1745.32609232392,1643.62373831455,1644.70299047257,1743.6322064543,1744.28647174875,1773.91555508105,1776.17957099178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",18908,1745.01545135521,1745.46324582048,1643.78055879519,1644.83881535002,1743.7808575066,1744.42237590542,1774.09623055007,1776.31632142325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",18981,1745.15874324879,1745.59773061697,1643.93432790028,1644.97199737936,1743.92661614214,1744.55563567139,1774.2733904774,1776.45040537081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",19054,1745.29924700285,1745.72959864033,1644.08510500276,1645.10258798448,1744.06953864087,1744.68630250057,1774.44710326772,1776.58187496993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
